_id,accommodates,neighbourhood,government_area,city,country,country_code,host_id,host_name,host_is_superhost,host_location,host_neighbourhood,host_response_time,number_of_reviews,guests_included,reviews_per_month,room_type,bed_type,minimum_nights,maximum_nights,Latitudes,Longitudes,price,bedrooms,beds,property_type,number_of_reviews,first_review,availability_30,availability_60,availability_90,availability_365,Amenities
8797439,6,Caringbar is a great spot due to its location to Cronulla's beautiful beaches and a train ride to the city. You can walk to the centre of Caringbar for a coffee and Miranda's massive Westfield shopping complex is a 10 minute train ride too.,Sutherland Shire,Sydney,Australia,AU,24682939,Kirsty,True,"New South Wales, Australia",0,within an hour,16,6,0,Entire home/apt,Real Bed,3,90,151.13072,-34.0438,200.0,4,4,House,16,2016-03-03 05:00:00+00:00,0,0,0,24,"TV, Wifi, Air conditioning, Kitchen, Free parking on premises, Hot tub"
8844419,4,"The neighborhood is close to the center but far enough to avoid the hustle and bustle of the city. This was a typical neighborhood populated by workers of Porto that served in the hat and weaving factory. Now the factory has been transformed into an artistic foundation, the Fábrica Social - Fundação Escultor José Rodrigues (he is the author of the Ribeira cube sculpture)] that usually hosts exhibitions, laboratories and workshops. At the back of the Fábrica remains one of the most curious places of Porto ... and one of my favorites! A series of 'ruin' houses that this foundation - instead of demolishing them - gave an original approach to it when in 2010 it hosted the 'Visual Street Performance' event. This event brought together graffiters from all over the country and also from abroad to paint street art Live. The art remained there and only a few know that behind the building of master José Rodrigues' studio there are graffiti works by HBSR, Hium, Klit, Mars, Vhils, Youth One, by Po","Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,46315078,Ana,False,"Porto, Porto District, Portugal",0,within a few hours,126,2,0,Entire home/apt,Real Bed,60,365,-8.60519,41.1558,60.0,2,2,Loft,126,2015-10-20 04:00:00+00:00,0,0,0,0,"Internet, Wifi, Kitchen, Paid parking off premises, Free street parking, Buzzer/wireless intercom"
890444,2,"The apartment is located in a nice and friendly neighborhood where you will find everything you need. We are 5 minutes from the Maisonneuve Market, which offers a wide variety of products (meat, bread, fish, and natural products, cheese and dairy products, fresh fruits and vegetables) 7 minutes from Olympic Stadium, Biodome, Planetarium, Starcité theater and Viau station which will take you downtown in 15 minutes. We are also 15 minutes from the Botanical Garden, Insectarium and Promenades Ontario where you will find great restaurants. The location of the apartment offers you the opportunity to experience both the excitement of the city, as we are 15 minutes from downtown, the ability to escape into nature (Boucherville Islands are 10 minutes by car) and enjoy the quiet of neighborhood life. We await you in our beautiful apartment, where you will feel like home!",Mercier-Hochelaga-Maisonneuve,Montreal,Canada,CA,4700215,Valérie,True,"Montreal, Québec, Canada",Hochelaga-Maisonneuve,within an hour,58,1,0,Entire home/apt,Real Bed,2,30,-73.53937,45.55639,81.0,1,1,Apartment,58,2013-11-04 05:00:00+00:00,0,2,24,266,"TV, Cable TV, Wifi, Kitchen, Free street parking, Heating"
8822107,4,À 1 coin de rue : Brûlerie très sympa : Olives et café Microbrasserie et restaurant : Isle de garde Accès aux vélos Bixi Épicerie Buanderie Dépanneur Boutique de vêtements fabriqués au Québec : Frëtt,Rosemont-La Petite-Patrie,Montreal,Canada,CA,46212242,Joelle,False,"Montreal, Québec, Canada",La Petite-Patrie,0,0,3,0,Entire home/apt,Real Bed,7,60,-73.59893,45.53657,68.0,2,2,Apartment,0,1970-01-01 00:00:00+00:00,0,0,0,0,"Wifi, Kitchen, Heating, Essentials"
8847051,2,"Villeray is a pretty cool area. Larger apartments, backyards, and relaxed neighbords. There are some nice neighborhood bars around, and cool restaurants. In case where you would need more ""buzz"", the Plateau Mont-Royal is not too far, and by taxi or metro, downtown is not far at all either. Villeray is also close to highway 40 which will get you anywhere you need to go.",Villeray-Saint-Michel-Parc-Extension,Montreal,Canada,CA,13726504,Guillaume,False,"Montreal, Quebec, Canada",Villeray-Saint-Michel-Parc-Extension,0,1,1,0,Private room,Real Bed,3,1125,-73.61702,45.54432,25.0,1,1,Apartment,1,2016-07-16 04:00:00+00:00,0,0,0,0,"Internet, Wifi, Air conditioning, Kitchen, Free parking on premises, Pets live on this property"
8942282,2,0,Tijuca,Rio De Janeiro,Brazil,BR,46742283,Valéria,False,"Rio de Janeiro, State of Rio de Janeiro, Brazil",0,0,1,1,0,Private room,Real Bed,2,60,-43.21372343354956,-22.921080278212028,179.0,1,2,Apartment,1,2016-08-09 04:00:00+00:00,27,57,87,362,"TV, Wifi, Air conditioning, Kitchen, Elevator, Family/kid friendly"
8892366,1,0,Kadikoy,Istanbul,Turkey,TR,9401668,Serpil,False,"Kadıköy, Istanbul, Turkey",0,within a day,0,2,0,Private room,Real Bed,2,1125,29.02733,40.987,105.0,1,1,Apartment,0,1970-01-01 00:00:00+00:00,30,60,90,365,"TV, Internet, Kitchen, Smoking allowed, Heating, Family/kid friendly"
8844994,4,0,Kihei-Makena,Maui,United States,US,2847058,Elizabeth & Chuck,False,"Grosse Pointe Farms, Michigan, United States",Kihei/Wailea,within an hour,85,2,0,Entire home/apt,Real Bed,2,1125,-156.446,20.71799,115.0,1,2,Apartment,85,2015-10-26 04:00:00+00:00,0,4,11,141,"TV, Cable TV, Internet, Wifi, Air conditioning, Pool"
902482,4,0,East Village,New York,United States,US,4822847,Andrew,False,"New York, New York, United States",East Village,within a day,28,3,0,Entire home/apt,Real Bed,2,60,-73.9832,40.72871,400.0,2,2,Apartment,28,2013-05-06 04:00:00+00:00,29,55,85,360,"TV, Cable TV, Internet, Wifi, Air conditioning, Kitchen"
8985856,2,0,Fort Greene,New York,United States,US,27670390,Leigha,False,"Perris, California, United States",0,within an hour,3,1,0,Private room,Real Bed,1,1125,-73.97274,40.69402,55.0,1,1,Apartment,3,2016-10-14 04:00:00+00:00,0,0,0,0,"Internet, Wifi, Air conditioning, Kitchen, Heating, Washer"
9015251,1,0,Tuzla,Istanbul,Turkey,TR,47074056,Duygu,False,"Istanbul, İstanbul, Turkey",0,0,0,1,0,Private room,Real Bed,1,1125,29.32336,40.8312,69.0,1,1,Apartment,0,1970-01-01 00:00:00+00:00,0,0,0,0,"TV, Internet, Wifi, Pool, Kitchen, Free parking on premises"
9039792,5,"Tai Wai district full of local feelings, sparsely populated, unlike the Yau Tsim Mong District so crowded urban areas, allowing travelers to experience the local community feelings. 大圍小區充滿本土情懷､人煙稀少,不像油尖旺閙市區那麼擠擁,能讓旅客體驗本土小區情懷｡",Sha Tin,Hong Kong,Hong Kong,HK,10088915,宅一起,False,中國香港,Mong Kok,within an hour,26,4,0,Entire home/apt,Real Bed,1,1125,114.17945,22.37146,848.0,2,2,Apartment,26,2015-11-17 05:00:00+00:00,9,39,69,159,"TV, Wifi, Air conditioning, Kitchen, Hot tub, Family/kid friendly"
9056827,4,0,Yau Tsim Mong,Hong Kong,Hong Kong,HK,47225782,Ken,False,3/F A6 Pak On Building 105 Austin Road Jordan Kowloon Hong Kong,Jordan,within a day,4,3,0,Private room,Real Bed,1,1125,114.17353,22.30451,416.0,1,4,Apartment,4,2016-10-05 04:00:00+00:00,30,60,90,365,"TV, Internet, Wifi, Air conditioning, Doorman, Elevator"
892349,16,"The beach is very close, 5 mins walk from our address, easy transport (buses, taxis, subway), supermarkets open daily until 10pm, pharmacy open 24 hours.",Copacabana,Rio De Janeiro,Brazil,BR,449677,Renato / Louri,False,"Rio de Janeiro, Rio de Janeiro, Brazil",Copacabana,within an hour,0,15,0,Entire home/apt,Real Bed,15,30,-43.19298277926956,-22.98032332188258,1701.0,5,9,House,0,1970-01-01 00:00:00+00:00,0,0,0,102,"TV, Cable TV, Internet, Wifi, Air conditioning, Kitchen"
8980230,2,"Barra da Tijuca is a great choice for travellers interested in Sand Beaches, Beach and Nature.  Barra da Tijuca is the biggest sand beach (15km) of Rio de Janeiro and one of the hottest neighborhoods in Rio de Janeiro, if not the hottest. Located approximately ten miles west of Copacabana, Barra, as the locals call their home, is a Brazilian beach neighborhood that has a decidedly American feel. If you want to meet native people go directly to barra da tijuca beach, on which tourist could be sometimes a rare treasure. Spending time at the beach and seeing what the local restaurants have to offer are just two of the options for things to do in Barra. This is also an excellent shopping destination. On a Barra da Tijuca shopping spree, you can hit the largest shopping mall in Latin America, visit any number of smaller shopping malls, and check out the goods at a variety of upscale boutiques or specialty stores. The main mall in town is known as BarraShopping. This Barra da Tijuca shopping",Jacarepaguá,Rio De Janeiro,Brazil,BR,44992161,Davi & Wânia,False,BE,0,within a few hours,5,1,0,Entire home/apt,Real Bed,5,1125,-43.38501244953872,-22.9697111164902,190.0,1,1,Condominium,5,2016-02-09 05:00:00+00:00,1,1,1,225,"TV, Cable TV, Internet, Air conditioning, Wheelchair accessible, Pool"
9040313,2,0,Mercier-Hochelaga-Maisonneuve,Montreal,Canada,CA,47178726,Sabrina,False,"Montreal, Québec, Canada",Hochelaga-Maisonneuve,0,0,1,0,Entire home/apt,Real Bed,1,1125,-73.54764,45.5423,55.0,1,1,Apartment,0,1970-01-01 00:00:00+00:00,0,0,0,0,"TV, Wifi, Kitchen, Heating, Washer, Dryer"
9080393,5,"Quiet street. Walking distance to Nepean Hospital. Closed to University of Western Sydney, Kingswood Station. 24 hours Kmart, Coles and Woolworths are about 5 minuets drive.",Penrith,Sydney,Australia,AU,46530947,Lina,False,"Kingswood, New South Wales, Australia",0,within an hour,88,4,0,Entire home/apt,Real Bed,1,1125,150.7154,-33.76477,109.0,2,3,Bungalow,88,2015-11-03 05:00:00+00:00,5,21,49,316,"TV, Cable TV, Wifi, Air conditioning, Kitchen, Pets live on this property"
8923160,5,"The neighborhood is very cool so you can be in the center while enjoying a peaceful night sleep as it’s facing the nice backyard of the building. A sunny and bright place to enjoy the best of the city. Parking has a special price of its 12,50Eur per 24H. One of the charming areas of this groovy city.  The oldest city market Bolhão and metro station is 4 minutes walking distance. The main theaters are there too. Its the downtown area with lots of cool restaurants, shops, commercial area, nightlife is 5 minute walking distance,  everything in a short walking distance.","Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,1138920,Miguel & João,True,"Porto, Porto District, Portugal",0,within an hour,120,2,0,Entire home/apt,Real Bed,2,30,-8.60575,41.14743,55.0,1,4,Loft,120,2015-12-08 05:00:00+00:00,9,30,53,319,"TV, Internet, Wifi, Kitchen, Paid parking off premises, Buzzer/wireless intercom"
8958638,4,"The Alii Kai Resort is a hidden Gem in Princeville. Situated back off the Ocean Bluff and just minutes from all North Shore destination beaches. This is a low density  condo community allowing for a private and quiet stay. The landscape is expertly manicured. The sparkling pool, hot jacuzzi and bbq's are cleaned every morning.  The resort has a Resident Manager onsite 24/7.",North Shore Kauai,Kauai,United States,US,28035243,Jeff & Shana,True,"Princeville, Hawaii, United States",Kauaʻi,within an hour,74,1,0,Entire home/apt,Real Bed,4,1125,-159.48315,22.22836,190.0,2,2,Condominium,74,2015-11-20 05:00:00+00:00,1,6,21,137,"TV, Cable TV, Internet, Wifi, Pool, Kitchen"
901441,2,0,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,399503,Go2oporto,False,"Porto, Porto, Portugal",0,within an hour,6,1,0,Entire home/apt,Real Bed,2,500,-8.61466,41.13975,68.0,1,1,Apartment,6,2015-07-28 04:00:00+00:00,13,35,49,221,"TV, Cable TV, Wifi, Air conditioning, Kitchen, Heating"
9061835,4,"The cottage is situated in a quiet neighborhood where we all look out for one another. Just across the street, is the Loko'ea Fish pond dating from the 17th century, now being restored by Kamehameha Trust. The Anahulu stream is one of O'ahu's longest, flowing 20 miles from the Ko'olau Mountains to the sea. ""Anahulu"" means 10 days, possibly the time it took ancient Hawaiians to travel it's length. This is a rural area within one of the most popular tourist destinations on Oahu.",North Shore Oahu,Oahu,United States,US,38033587,Morgan,True,"Haleiwa, Hawaii, United States",0,within a few hours,57,4,0,Entire home/apt,Real Bed,5,1125,-158.10113,21.59316,250.0,2,3,House,57,2015-12-18 05:00:00+00:00,6,26,51,311,"TV, Cable TV, Internet, Wifi, Kitchen, Free parking on premises"
9068299,1,0,Fatih,Istanbul,Turkey,TR,47297471,Amal,False,"Istanbul, İstanbul, Turkey",Fatih,a few days or more,0,1,0,Private room,Real Bed,1,1125,28.94473,41.02747,148.0,1,1,Apartment,0,1970-01-01 00:00:00+00:00,30,60,90,365,"Internet, Wifi, Kitchen, Pets allowed, Breakfast, Buzzer/wireless intercom"
9098095,2,"This is a neighbourhood where the natural environment is protected by law, on the outskirts of the fast-growing Macarthur area. In the city of Campbelltown there is an Arts Centre, the Cube Entertainment venue, good restaurants. Close by is horse riding, hot air ballooning, the Mt. Annan Botanical Garden, historical homes, wineries.",Campbelltown,Sydney,Australia,AU,18766862,Margaret,True,"Minto Heights, New South Wales, Australia",0,within a few hours,89,1,0,Entire home/apt,Real Bed,1,1125,150.87033,-34.0259,109.0,1,1,Train,89,2015-11-16 05:00:00+00:00,25,50,80,338,"Internet, Wifi, Air conditioning, Kitchen, Free parking on premises, Breakfast"
8806783,4,"There is absolutely everything you could possibly need within walking distance - food, clothing, hair/spa services, movie theaters etc. Walk 8 minutes for a view of East River and Roosevelt Island. We are walking distance (ranging from 10-25 minutes) from MOMA, Central Park, Times Square, Theater District, Grand Central Station etc.",Midtown,New York,United States,US,8115401,Aquil-Li,True,"Manresa, Catalonia, Spain",Midtown East,within a day,30,2,0,Entire home/apt,Real Bed,2,1120,-73.97004,40.75606,250.0,1,1,Apartment,30,2015-10-19 04:00:00+00:00,3,7,7,7,"TV, Internet, Wifi, Air conditioning, Wheelchair accessible, Kitchen"
8830290,4,Family neighborhood with several condominium buildings and a park by the beach.,North Shore Oahu,Oahu,United States,US,46249918,Vanessa,False,US,North Shore,within a day,1,2,0,Entire home/apt,Real Bed,3,90,-158.13783,21.58261,155.0,1,1,Condominium,1,2018-07-15 04:00:00+00:00,11,16,46,321,"TV, Cable TV, Wifi, Kitchen, Free parking on premises, Elevator"
8884155,2,0,Besiktas,Istanbul,Turkey,TR,42554406,Meghan,False,"Istanbul, İstanbul, Turkey",0,0,0,1,0,Private room,Real Bed,1,1125,29.00748,41.05769,174.0,1,1,Apartment,0,1970-01-01 00:00:00+00:00,30,60,90,365,"TV, Cable TV, Internet, Wifi, Air conditioning, Kitchen"
9028599,2,This is a working class neighborhood with a lot of families and young professionals. There are many new buildings within a two block radius being built. Many artists musicians and students collecting in nearby cafes inspiring new ideas and creative lifestyles. Lots of young entrepreneurs also starting business in the nearby area(s). Since this is a very easily accessible part of the neighborhood with the train 2.5 blocks away there are newer cafes and businesses are forming as well.,Bedford-Stuyvesant,New York,United States,US,4389074,Sandra,False,"New York, New York, United States",Bedford-Stuyvesant,within a day,0,1,0,Private room,Real Bed,2,365,-73.93541,40.69646,100.0,1,2,Apartment,0,1970-01-01 00:00:00+00:00,30,60,90,179,"Internet, Wifi, Air conditioning, Kitchen, Free street parking, Heating"
8831109,6,"Hop Inn is located in the heart of the historical Tsim Sha Tsui district, nestled among five star hotels. A three-minute walk takes you to the breathtaking Victoria Harbor, the monumental Cultural Centre and the Art Museum.",Yau Tsim Mong,Hong Kong,Hong Kong,HK,2846792,Hop Inn,False,Hong Kong,Tsim Sha Tsui,within an hour,47,1,0,Shared room,Real Bed,1,1125,114.17426,22.29697,196.0,1,6,Guesthouse,47,2016-09-16 04:00:00+00:00,0,0,0,0,"Wifi, Air conditioning, Wheelchair accessible, Elevator, Smoke detector, First aid kit"
8847497,2,0,Primary Urban Center,Oahu,United States,US,33518620,Wei,False,"Honolulu, Hawaii, United States",Waikiki,within an hour,55,1,0,Private room,Real Bed,1,1125,-157.83206,21.28755,95.0,1,1,Hotel,55,2015-11-08 05:00:00+00:00,11,18,38,306,"TV, Cable TV, Internet, Wifi, Air conditioning, Pool"
8863253,2,City center; close to all interesting venues inc. historical ones ; great landscape from terrace,Beyoglu,Istanbul,Turkey,TR,24710492,Murat,False,Berlin; Istanbul,Karaköy,within a few hours,37,2,0,Entire home/apt,Real Bed,2,1125,28.97389,41.02658,295.0,1,1,Apartment,37,2015-11-02 05:00:00+00:00,29,59,89,364,"TV, Cable TV, Internet, Wifi, Kitchen, Smoking allowed"
